1799.4,-101.889996924158
1799.409375,-84.6095536121321
1799.41875,-82.6457329496536
1799.428125,-75.2355003412148
1799.4375,-72.2866361171686
1799.446875,-67.3722361182507
1799.45625,-63.8524538321738
1799.465625,-59.0726623523973
1799.475,-53.0721705553388
1799.484375,-40.4786191569096
1799.49375,-24.2124635405324
1799.503125,-24.4348874612488
1799.5125,-24.4706966552744
1799.521875,-24.440525980872
1799.53125,-24.4674144825707
1799.540625,-24.1642442313082
1799.55,-24.5048247874136
1799.559375,-24.406263660288
1799.56875,-24.4740023344149
1799.578125,-24.0808182483554
1799.5875,-24.625348944015
1799.596875,-24.5373107084959
1799.60625,-24.6160216921699
1799.615625,-23.9249466230028
1799.625,-24.1400780301792
1799.634375,-24.1124051046246
1799.64375,-23.9982909747764
1799.653125,-24.9236049002794
1799.6625,-24.9069045722831
1799.671875,-24.3927394923312
1799.68125,-24.3144383269584
1799.690625,-23.8308254590515
1799.7,-23.5088555093655
1799.709375,-23.5966801427093
1799.71875,-23.9099914053169
1799.728125,-23.6643277741291
1799.7375,-24.589819989733
1799.746875,-23.8889501545529
1799.75625,-23.2860361412206
1799.765625,-23.62341718363
1799.775,-23.4783761715931
1799.784375,-23.3427133034001
1799.79375,-23.7817450217781
1799.803125,-23.3960919124905
1799.8125,-23.2686319871205
1799.821875,-23.1615348804658
1799.83125,-22.4860632089655
1799.840625,-21.5628266656192
1799.85,-20.4986708368073
1799.859375,-19.8488629940167
1799.86875,-20.6385628016285
1799.878125,-22.0093110145878
1799.8875,-22.7211340364011
1799.896875,-21.8728436173239
1799.90625,-21.5684928972752
1799.915625,-21.7422730414045
1799.925,-21.5059706345566
1799.934375,-21.2998431993364
1799.94375,-21.1034031790561
1799.953125,-21.2782317199373
1799.9625,-21.0892347079619
1799.971875,-20.3767902385574
1799.98125,-19.6241541456104
1799.990625,-19.4914535062873
1800,-19.4820799729037
1800.009375,-18.9533525289462
1800.01875,-18.5763964141184
1800.028125,-18.2164451640883
1800.0375,-17.4858758254874
1800.046875,-16.3788945881579
1800.05625,-16.2515719948139
1800.065625,-13.1479188370627
1800.075,-12.8675369332761
1800.084375,-6.37723179724582
1800.09375,-8.05018706856626
1800.103125,-13.7690024793783
1800.1125,-13.7715698633476
1800.121875,-16.2235673050104
1800.13125,-16.6052207211938
1800.140625,-18.0120724607434
1800.15,-17.6628325316396
1800.159375,-18.5488706483232
1800.16875,-19.2474382385259
1800.178125,-19.6179738594011
1800.1875,-20.1808884709851
1800.196875,-19.8480443352666
1800.20625,-20.4116682359272
1800.215625,-20.5517191175651
1800.225,-21.4368451151378
1800.234375,-21.7078785296917
1800.24375,-21.8540428946771
1800.253125,-21.8799539021637
1800.2625,-21.9060374033007
1800.271875,-22.0954055321668
1800.28125,-22.4760148704559
1800.290625,-22.0820157041841
1800.3,-22.3654073364749
1800.309375,-22.6123302202189
1800.31875,-22.5295550967407
1800.328125,-22.1922219580512
1800.3375,-21.7282547307537
1800.346875,-20.8676546305729
1800.35625,-21.5633320197398
1800.365625,-21.9638597400757
1800.375,-22.9024317147097
1800.384375,-23.7045537457014
1800.39375,-23.8928917691318
1800.403125,-23.9225570130433
1800.4125,-23.8086387510521
1800.421875,-24.0745874069377
1800.43125,-23.383770922071
1800.440625,-23.8665626885503
1800.45,-24.3760109335207
1800.459375,-24.1337234768595
1800.46875,-24.0897330736585
1800.478125,-24.3347716263504
1800.4875,-24.2284290250286
1800.496875,-24.1566772633959
1800.50625,-24.5215594102567
1800.515625,-24.1206675833227
1800.525,-24.0582154711611
1800.534375,-24.294853485698
1800.54375,-24.4212723275461
1800.553125,-24.0849699946633
1800.5625,-24.0447930670826
1800.571875,-24.4089738396868
1800.58125,-24.0885361296654
1800.590625,-23.7361219648561
1800.6,-24.382376421928
1800.609375,-24.3070660280625
1800.61875,-24.3518304612989
1800.628125,-24.2680600414194
1800.6375,-24.2658114861781
1800.646875,-24.6126596860735
1800.65625,-24.2389674584998
1800.665625,-24.8909871666453
1800.675,-24.068131698906
1800.684375,-24.5896086444286
1800.69375,-24.7394497622067
1800.703125,-24.8813116871838
1800.7125,-24.6249836404495
1800.721875,-24.6080732728135
1800.73125,-24.7924264106958
1800.740625,-24.237116219111
1800.75,-24.6039408857457
1800.759375,-23.9459400112675
1800.76875,-24.0754887132539
1800.778125,-24.2329631342965
1800.7875,-24.1268259898961
1800.796875,-23.723093877689
1800.80625,-24.3969559628386
1800.815625,-22.7450228531531
1800.825,-22.0200906578091
1800.834375,-21.8053167131108
1800.84375,-21.0455491734827
1800.853125,-22.2368331948347
1800.8625,-23.5895389244061
1800.871875,-23.5887589726404
1800.88125,-23.8827395948934
1800.890625,-23.4850426542618
1800.9,-23.7118151213062
1800.909375,-23.633769009735
1800.91875,-24.1296447638158
1800.928125,-23.6192071401871
1800.9375,-23.7994959743927
1800.946875,-23.7112907155935
1800.95625,-23.2344303057447
1800.965625,-23.3557670866104
1800.975,-23.1411176254815
1800.984375,-23.2166872829278
1800.99375,-23.4244527841323
1801.003125,-23.0665485399175
1801.0125,-23.0557709431321
1801.021875,-23.3310286986201
1801.03125,-23.1418587544501
1801.040625,-22.4142515287054
1801.05,-22.8964661217317
1801.059375,-22.7775261030164
1801.06875,-22.3530470327087
1801.078125,-22.6562630591663
1801.0875,-22.4402305158013
1801.096875,-22.2006930079711
1801.10625,-21.4310950698641
1801.115625,-22.0442332278154
1801.125,-21.4639236311477
1801.134375,-21.2622905917669
1801.14375,-21.4692858260863
1801.153125,-21.1617472930091
1801.1625,-20.337785986319
1801.171875,-20.6210314166274
1801.18125,-20.2490629862703
1801.190625,-19.5478662208646
1801.2,-19.8334086467373
1801.209375,-19.3478781944403
1801.21875,-19.2521471185814
1801.228125,-18.1299351585691
1801.2375,-17.5254446494398
1801.246875,-16.5897429436216
1801.25625,-16.1441625518398
1801.265625,-13.8048451353034
1801.275,-13.1011225304406
1801.284375,-6.37166167336656
1801.29375,-7.69494837440485
1801.303125,-13.5748416077269
1801.3125,-14.1571181440915
1801.321875,-16.3076421622306
1801.33125,-16.7740154060261
1801.340625,-18.1108112547278
1801.35,-18.1625368305876
1801.359375,-18.7764401631134
1801.36875,-19.4259486010858
1801.378125,-19.5420835004309
1801.3875,-19.8297190753971
1801.396875,-20.7346810425615
1801.40625,-20.4514976609051
1801.415625,-20.737231121447
1801.425,-21.2289164047164
1801.434375,-20.8332179103414
1801.44375,-21.6769067691162
1801.453125,-21.6579037003844
1801.4625,-21.7145816066268
1801.471875,-22.0574618957934
1801.48125,-22.2258017045365
1801.490625,-22.4755661288834
1801.5,-22.843791608418
1801.509375,-22.9216843662462
1801.51875,-22.3425021654429
1801.528125,-22.7447076209025
1801.5375,-22.8140477741685
1801.546875,-23.2152931659907
1801.55625,-23.285676842536
1801.565625,-23.2093346441521
1801.575,-23.0413080674338
1801.584375,-22.971381835124
1801.59375,-23.2914666494123
1801.603125,-23.7204142514552
1801.6125,-23.5499710867894
1801.621875,-24.1990115380549
1801.63125,-24.1400421377786
1801.640625,-23.6970088805573
1801.65,-23.4616302369527
1801.659375,-23.5692078806214
1801.66875,-23.9981743086612
1801.678125,-24.3672809868309
1801.6875,-24.0234900148579
1801.696875,-23.9813706303212
1801.70625,-24.0979665626667
1801.715625,-23.9040470015552
1801.725,-24.0306336309888
1801.734375,-24.5804976647658
1801.74375,-24.5398696706111
1801.753125,-24.0580106466771
1801.7625,-24.0009383499175
1801.771875,-24.4649986862911
1801.78125,-23.3716510524392
1801.790625,-22.8771542809751
1801.8,-22.7983315113497
1801.809375,-22.6453478455769
1801.81875,-23.5133375203296
1801.828125,-24.308297471923
1801.8375,-24.5414375767237
1801.846875,-24.2937235845615
1801.85625,-23.6869524771559
1801.865625,-24.4268933774381
1801.875,-24.7931499868671
1801.884375,-24.7281579993696
1801.89375,-24.3747748901312
1801.903125,-24.797964238481
1801.9125,-24.5559374420273
1801.921875,-24.8301126389262
1801.93125,-24.1056967716453
1801.940625,-24.6539251063192
1801.95,-24.7588970217221
1801.959375,-24.5839435302839
1801.96875,-24.8846521151695
1801.978125,-24.0696877955145
1801.9875,-24.1689193787259
1801.996875,-24.5436344579872
1802.00625,-24.5212028444433
